有効利用,有効利用,5
我が国経済,我が国経済,5
構造改革,構造改革,9
特殊法人,特殊法人,4
抜本改革,抜本改革,4
公的年金,公的年金,6
公的年金,公的年金,4
社会保障,社会保障,9
地方分権,地方分権,34
企業年金,企業年金,4
食料自給,食料自給,6
科学技術,科学技術,5
少子高齢,少子高齢,6
財政状況,財政状況,7
補正予算,補正予算,5
公共事業,公共事業,7
金融システム,金融システム,5
内閣総理大臣,内閣総理大臣,11
少子高齢,少子高齢,24
雇用不安,雇用不安,4
介護保険,介護保険,17
消費税,消費税,5
基本計画,基本計画,8
ＩＴ革命,ＩＴ革命,5
少子高齢,少子高齢,4
地方公共団体,地方公共団体,4
生活環境,生活環境,5
社会保障,社会保障,4
少子高齢,少子高齢,11
基礎年金,基礎年金,6
我が国経済,我が国経済,15
社会保障制度,社会保障制度,22
公共事業,公共事業,5
少子高齢,少子高齢,7
少子高齢,少子高齢,11
中小企業,中小企業,5
基本理念,基本理念,4
核家族,核家族,6
介護保険,介護保険,12
不良債権,不良債権,11
高齢社会,高齢社会,5
地方分権,地方分権,9
行政改革,行政改革,4
関係省庁,関係省庁,4
支給開始年齢,支給開始年齢,9
健康保険,健康保険,10
経済社会,経済社会,9
科学技術,科学技術,15
少子高齢,少子高齢,7
介護保険,介護保険,16
厚生年金基金,厚生年金基金,4
重要課題,重要課題,11
公的年金,公的年金,4
関係大臣,関係大臣,5
厚生大臣,厚生大臣,7
構造改革,構造改革,5
税負担,税負担,9
基礎年金,基礎年金,11
特例措置,特例措置,4
少子高齢,少子高齢,25
景気回復,景気回復,4
農業経営,農業経営,4
都市基盤整備,都市基盤整備,7
公的年金,公的年金,6
雇用対策,雇用対策,27
雇用対策,雇用対策,16
厚生大臣,厚生大臣,6
介護保険,介護保険,83
医療制度,医療制度,42
経済社会,経済社会,6
公団住宅,公団住宅,5
国庫負担,国庫負担,8
地方分権,地方分権,4
成年後見制度,成年後見制度,7
安全保障,安全保障,6
公営住宅,公営住宅,5
特殊法人,特殊法人,4
抜本改革,抜本改革,8
景気回復,景気回復,4
基礎年金,基礎年金,6
報酬比例部分,報酬比例部分,5
国土交通省,国土交通省,5
税方式,税方式,8
日本経済,日本経済,4
基本方針,基本方針,11
金融機関,金融機関,13
抜本改革,抜本改革,16
構造改革,構造改革,4
金融システム,金融システム,4
科学技術,科学技術,10
国民生活,国民生活,4
地方公務員,地方公務員,8
年金制度,年金制度,11
閣議決定,閣議決定,8
厚生大臣,厚生大臣,10
ＩＴ革命,ＩＴ革命,9
医療制度,医療制度,4
社会経済情勢,社会経済情勢,4
セーフティーネット,セーフティーネット,6
我が国経済,我が国経済,5
国民生活,国民生活,13
厚生労働省,厚生労働省,4
厚生労働省,厚生労働省,7
補正予算,補正予算,7
補正予算,補正予算,6
社会参加,社会参加,5
構造改革,構造改革,32
中小企業,中小企業,32
我が国経済,我が国経済,35
地方団体,地方団体,5
研究開発,研究開発,6
構造改革,構造改革,4
食料自給,食料自給,4
年金制度,年金制度,12
基本方針,基本方針,4
重要課題,重要課題,5
介護サービス,介護サービス,21
情報通信,情報通信,4
給付水準,給付水準,4
景気回復,景気回復,5
自然環境,自然環境,5
構造改革,構造改革,5
研究開発,研究開発,6
公的年金,公的年金,4
抜本改革,抜本改革,4
介護保険制度,介護保険制度,11
回復軌道,回復軌道,39
社会経済情勢,社会経済情勢,9
日本経済,日本経済,7
少子高齢,少子高齢,9
社会保障制度,社会保障制度,4
社会保障制度,社会保障制度,16
金融システム,金融システム,6
少子高齢,少子高齢,30
雇用形態,雇用形態,8
安定供給,安定供給,8
中小企業,中小企業,6
景気回復,景気回復,7
補正予算,補正予算,8
医療制度,医療制度,35
日本共産党,日本共産党,4
我が国経済,我が国経済,5
財政運営,財政運営,6
医療保険制度,医療保険制度,10
個人消費,個人消費,7
地方公共団体,地方公共団体,6
基礎年金,基礎年金,19
少子高齢,少子高齢,6
役割分担,役割分担,7
附帯決議,附帯決議,4
消費税,消費税,4
行政改革,行政改革,4
科学技術,科学技術,19
企業年金,企業年金,5
国民年金,国民年金,4
少子高齢,少子高齢,4
社会保障制度,社会保障制度,28
構造改革,構造改革,13
高齢社会,高齢社会,8
行政改革,行政改革,4
個人消費,個人消費,4
行政改革,行政改革,8
ベンチャー企業,ベンチャー企業,4
社会保障,社会保障,5
経済構造改革,経済構造改革,5
経済社会,経済社会,10
財政状況,財政状況,7
構造改革,構造改革,13
規制緩和,規制緩和,7
回復軌道,回復軌道,7
景気回復,景気回復,4
子育て支援,子育て支援,5
我が国経済,我が国経済,11
公共投資,公共投資,8
自助努力,自助努力,7
構造改革,構造改革,9
経済社会,経済社会,4
医療保険,医療保険,9
回復軌道,回復軌道,20
少子高齢,少子高齢,5
公需,公需,11
身体障害,身体障害,17
公的年金,公的年金,9
公的年金,公的年金,16
自己責任,自己責任,4
社会福祉,社会福祉,4
身体障害,身体障害,7
経済新生対策,経済新生対策,4
我が国経済,我が国経済,38
行政改革,行政改革,6
社会保障制度,社会保障制度,5
抜本改革,抜本改革,4
少子高齢,少子高齢,7
介護保険,介護保険,13
我が国経済,我が国経済,16
景気回復,景気回復,4
優良賃貸住宅,優良賃貸住宅,4
老人医療,老人医療,6
介護保険,介護保険,48
医療制度,医療制度,9
厚生大臣,厚生大臣,6
公共事業,公共事業,7
公共事業,公共事業,6
支給開始年齢,支給開始年齢,28
抜本改革,抜本改革,16
重要課題,重要課題,7
地域社会,地域社会,4
公共投資,公共投資,6
金融システム,金融システム,6
地方公共団体,地方公共団体,4
医療制度,医療制度,4
我が国経済,我が国経済,4
診療報酬,診療報酬,5
関係省庁,関係省庁,4
我が国経済,我が国経済,6
少子高齢,少子高齢,8
介護保険,介護保険,4
補正予算,補正予算,4
少子高齢,少子高齢,12
研究開発,研究開発,7
我が国経済,我が国経済,34
国民生活,国民生活,6
安定供給,安定供給,13
医療提供体制,医療提供体制,4
構造改革,構造改革,11
高齢社会,高齢社会,7
介護保険,介護保険,7
年金制度,年金制度,10
地方公共団体,地方公共団体,11
現行制度,現行制度,9
重要課題,重要課題,8
地域経済,地域経済,5
中小企業,中小企業,16
高齢社会,高齢社会,4
地方公共団体,地方公共団体,51
関係省庁,関係省庁,5
国民生活,国民生活,4
我が国経済,我が国経済,5
セーフティーネット,セーフティーネット,5
環境整備,環境整備,4
完全失業,完全失業,5
情報通信,情報通信,5
介護保険制度,介護保険制度,8
構造変化,構造変化,18
教育改革,教育改革,8
経済構造改革,経済構造改革,4
世界経済,世界経済,13
公共事業,公共事業,6
環境対策,環境対策,5
基礎年金,基礎年金,19
年金制度,年金制度,5
社会保障,社会保障,15
雇用不安,雇用不安,7
少子高齢,少子高齢,4
中小企業,中小企業,5
年金制度,年金制度,9
地方公共団体,地方公共団体,13
国民生活,国民生活,5
政策課題,政策課題,4
社会保障制度,社会保障制度,4
少子高齢,少子高齢,15
景気回復,景気回復,9
学校教育,学校教育,5
財政構造改革,財政構造改革,5
一般会計,一般会計,15
経済発展,経済発展,5
重要課題,重要課題,11
地域社会,地域社会,5
規制緩和,規制緩和,5
市町村合併,市町村合併,6
住宅政策,住宅政策,7
行政改革,行政改革,4
国庫負担,国庫負担,11
少子高齢,少子高齢,4
規制緩和,規制緩和,5
日本経済,日本経済,24
財政構造改革,財政構造改革,5
地方公共団体,地方公共団体,7
景気回復,景気回復,6
経済社会,経済社会,13
健康保険,健康保険,8
国民生活,国民生活,11
社会保険,社会保険,8
抜本改革,抜本改革,5
法人税,法人税,4
構造改革,構造改革,4
回復軌道,回復軌道,6
日本経済,日本経済,16
国民生活,国民生活,6
構造改革,構造改革,7
消費税,消費税,20
法改正,法改正,5
中小企業,中小企業,7
公的年金,公的年金,4
基礎年金,基礎年金,12
連立政権,連立政権,5
日本経済,日本経済,8
中小企業,中小企業,5
地方公共団体,地方公共団体,5
経済活動,経済活動,4
公的年金制度,公的年金制度,4
介護休業,介護休業,7
年金制度,年金制度,17
安全保障,安全保障,5
構造改革,構造改革,7
厚生労働省,厚生労働省,4
患者負担,患者負担,9
基礎年金,基礎年金,6
経済構造改革,経済構造改革,4
経済社会,経済社会,4
行政改革,行政改革,7
賃貸住宅,賃貸住宅,10
現役世代,現役世代,4
生活基盤,生活基盤,4
科学技術,科学技術,4
消費税,消費税,4
身体障害,身体障害,12
雇用情勢,雇用情勢,4
自己負担,自己負担,5
地方財政,地方財政,4
補正予算,補正予算,5
情報通信技術,情報通信技術,4
公的年金制度,公的年金制度,4
充実強化,充実強化,4
構造改革,構造改革,7
社会経済情勢,社会経済情勢,4
発展基盤,発展基盤,13
我が国経済,我が国経済,11
財政再建,財政再建,5
景気回復,景気回復,21
制度改正,制度改正,4
社会保障,社会保障,13
健康保険,健康保険,10
地方公共団体,地方公共団体,9
地方分権,地方分権,4
教育改革,教育改革,8
ＩＴ革命,ＩＴ革命,8
少子高齢,少子高齢,5
老人医療,老人医療,4
我が国経済,我が国経済,5
厚生労働省,厚生労働省,7
少子高齢,少子高齢,9
地球温暖,地球温暖,4
閣議決定,閣議決定,11
情報通信,情報通信,4
給付水準,給付水準,17
構造改革,構造改革,4
賃貸住宅,賃貸住宅,37
少子高齢,少子高齢,4
基本方針,基本方針,5
安定供給,安定供給,10
少子高齢,少子高齢,6
地方財政,地方財政,10
年金制度,年金制度,5
構造改革,構造改革,20
委員各位,委員各位,4
地方公共団体,地方公共団体,4
地方分権,地方分権,15
少子高齢,少子高齢,29
老人医療,老人医療,6
経済社会,経済社会,6
公共事業,公共事業,28
介護保険,介護保険,4
情報提供,情報提供,4
我が国経済,我が国経済,11
地方公共団体,地方公共団体,11
重要課題,重要課題,4
保険制度,保険制度,4
構造改革,構造改革,4
経済社会,経済社会,4
国民生活,国民生活,4
支給開始年齢,支給開始年齢,6
景気回復,景気回復,5
厚生大臣,厚生大臣,4
年金制度,年金制度,26
企業年金,企業年金,10
補正予算,補正予算,5
公的年金,公的年金,10
公共事業,公共事業,6
公共事業,公共事業,5
構造改革,構造改革,14
ＩＴ革命,ＩＴ革命,5
我が国経済,我が国経済,17
回復軌道,回復軌道,4
日本経済,日本経済,4
環境整備,環境整備,12
予算編成,予算編成,4
福祉サービス,福祉サービス,4
補正予算,補正予算,8
医療制度,医療制度,5
公共事業,公共事業,5
経済社会,経済社会,10
消費税,消費税,17
科学技術,科学技術,9
社会保障,社会保障,67
科学技術,科学技術,9
運輸大臣,運輸大臣,4
少子化対策,少子化対策,12
医療保険制度,医療保険制度,5
社会保障制度,社会保障制度,30
予算編成,予算編成,5
構造改革,構造改革,12
日本国憲法,日本国憲法,4
基礎年金,基礎年金,15
社会保障制度,社会保障制度,7
個人消費,個人消費,31
提案理由,提案理由,5
総理大臣,総理大臣,8
少子高齢,少子高齢,7
基礎年金,基礎年金,92
ＩＴ革命,ＩＴ革命,7
情報公開,情報公開,5
少子高齢,少子高齢,6
社会保障,社会保障,26
厚生大臣,厚生大臣,13
福祉サービス,福祉サービス,8
経済社会,経済社会,4
安全保障,安全保障,5
消費税,消費税,16
国民生活,国民生活,6
規制緩和,規制緩和,8
確定拠出年金,確定拠出年金,8
消費税,消費税,8
行政改革,行政改革,4
産業競争,産業競争,7
社会保障,社会保障,9
日本国憲法,日本国憲法,5
補正予算,補正予算,10
我が国農業,我が国農業,4
中小企業,中小企業,7
厚生年金,厚生年金,5
診療報酬,診療報酬,10
景気対策,景気対策,4
総理大臣,総理大臣,7
提案理由,提案理由,4
年金制度,年金制度,7
介護保険,介護保険,15
我が国経済社会,我が国経済社会,6
回復軌道,回復軌道,47
補正予算,補正予算,6
科学技術,科学技術,5
内閣総理大臣,内閣総理大臣,9
自己負担,自己負担,4
生活環境,生活環境,5
国家公務員,国家公務員,13
アジア諸国,アジア諸国,4
持続可能,持続可能,5
年金制度,年金制度,18
財政構造改革,財政構造改革,6
厚生労働省,厚生労働省,6
少子高齢,少子高齢,6
産業構造,産業構造,5
公共交通機関,公共交通機関,4
一般会計,一般会計,6
少子高齢,少子高齢,5
社会保障,社会保障,10
科学技術,科学技術,9
厚生年金,厚生年金,5
景気回復,景気回復,13
少子高齢,少子高齢,5
食料自給,食料自給,7
精神障害,精神障害,11
健康保険,健康保険,11
財政状況,財政状況,4
社会資本整備,社会資本整備,6
社会保障,社会保障,17
基本方針,基本方針,4
重要課題,重要課題,4
中小企業対策,中小企業対策,9
教育改革,教育改革,5
社会保障,社会保障,19
少子高齢,少子高齢,4
国庫負担,国庫負担,7
基礎年金,基礎年金,22
年金制度,年金制度,4
規制緩和,規制緩和,8
経済成長,経済成長,5
充実強化,充実強化,6
厚生年金,厚生年金,10
生活実態,生活実態,4
国民年金,国民年金,6
構造改革,構造改革,5
中小企業,中小企業,9
社会保障,社会保障,6
規制緩和,規制緩和,4
重要課題,重要課題,10
支給開始年齢,支給開始年齢,6
情報提供,情報提供,6
中小企業,中小企業,5
少子高齢,少子高齢,5
中小企業,中小企業,4
医療保険制度,医療保険制度,4
税負担,税負担,11
我が国経済,我が国経済,7
公共事業,公共事業,18
委員各位,委員各位,4
雇用対策,雇用対策,7
ベンチャー企業,ベンチャー企業,8
ＩＴ革命,ＩＴ革命,9
給付水準,給付水準,6
国際競争,国際競争,4
基礎年金,基礎年金,5
地域社会,地域社会,4
構造改革,構造改革,78
地域社会,地域社会,5
社会保障制度,社会保障制度,5
国家公務員,国家公務員,4
社会保障,社会保障,8
医療制度,医療制度,4
構造変化,構造変化,13
民間事業,民間事業,5
日本新生,日本新生,5
社会保障制度,社会保障制度,29
社会保障制度,社会保障制度,5
産業競争,産業競争,17
基礎年金,基礎年金,4
環境整備,環境整備,9
行政改革,行政改革,4
制度改正,制度改正,6
日本経済,日本経済,7
金融システム,金融システム,4
発展基盤,発展基盤,7
研究開発,研究開発,4
少子高齢,少子高齢,10
景気対策,景気対策,4
地方公共団体,地方公共団体,4
社会保障,社会保障,4
都市計画,都市計画,6
基礎年金,基礎年金,6
法人税,法人税,10
経済情勢,経済情勢,5
雇用対策,雇用対策,4
構造改革,構造改革,8
景気対策,景気対策,10
社会福祉,社会福祉,5
我が国経済,我が国経済,5
少子高齢,少子高齢,4
重要課題,重要課題,9
安全保障,安全保障,8
社会保障制度,社会保障制度,17
医療保険制度,医療保険制度,25
支給開始年齢,支給開始年齢,4
抜本改革,抜本改革,9
厚生行政,厚生行政,10
運輸大臣,運輸大臣,6
現役世代,現役世代,9
我が国経済,我が国経済,4
景気回復,景気回復,4
雇用情勢,雇用情勢,15
安定供給,安定供給,9
雇用情勢,雇用情勢,4
精神障害,精神障害,6
少子高齢,少子高齢,5
医療保険,医療保険,13
地方自治,地方自治,5
年金制度,年金制度,15
構造改革,構造改革,17
年金制度,年金制度,5
日本経済,日本経済,10
我が国経済,我が国経済,19
地方財政,地方財政,7
民間企業,民間企業,4
日本経済,日本経済,7
雇用対策,雇用対策,4
構造改革,構造改革,9
科学技術,科学技術,4
日本経済,日本経済,34
補正予算,補正予算,10
地方公共団体,地方公共団体,8
行政改革,行政改革,9
制度改正,制度改正,6
少子高齢,少子高齢,5
構造改革,構造改革,7
地方団体,地方団体,4
基礎年金,基礎年金,4
介護保険,介護保険,15
日本共産党,日本共産党,23
経済社会,経済社会,4
自治大臣,自治大臣,8
厚生労働大臣,厚生労働大臣,4
構造改革,構造改革,8
定率負担,定率負担,5
制度改正,制度改正,10
医療保険,医療保険,12
社会保障制度,社会保障制度,12
地方団体,地方団体,10
構造改革,構造改革,10
行政改革,行政改革,5
地域社会,地域社会,6
経済成長,経済成長,7
公共事業,公共事業,7
規制緩和,規制緩和,5
雇用対策,雇用対策,5
高額療養,高額療養,5
児童手当,児童手当,5
少子高齢,少子高齢,12
企業年金,企業年金,6
景気回復,景気回復,15
構造改革,構造改革,6
基本理念,基本理念,5
少子高齢,少子高齢,4
所得税,所得税,4
経済新生対策,経済新生対策,8
少子高齢,少子高齢,5
国庫負担,国庫負担,11
厚生年金基金,厚生年金基金,7
経済運営,経済運営,7
年金制度,年金制度,11
情報公開,情報公開,7
技術開発,技術開発,4
社会保障制度,社会保障制度,5
社会保障制度,社会保障制度,6
行政改革,行政改革,4
医療保険,医療保険,4
医療保険,医療保険,16
景気対策,景気対策,5
我が国経済社会,我が国経済社会,5
農業経営,農業経営,4
財政構造改革,財政構造改革,37
年金制度,年金制度,21
国庫負担,国庫負担,16
確定拠出年金,確定拠出年金,9
国庫負担,国庫負担,4
補正予算,補正予算,11
医療制度,医療制度,50
金融機関,金融機関,11
社会資本整備,社会資本整備,6
社会保障,社会保障,6
補正予算,補正予算,28
設備投資,設備投資,5
国民年金,国民年金,5
介護保険制度,介護保険制度,13
少子高齢,少子高齢,4
厚生年金,厚生年金,51
少子高齢,少子高齢,4
雇用創出,雇用創出,5
高齢社会,高齢社会,7
自治大臣,自治大臣,7
構造改革,構造改革,10
地方公共団体,地方公共団体,5
消費税,消費税,7
公共賃貸住宅,公共賃貸住宅,4
金融機関,金融機関,30
中小企業,中小企業,6
構造改革,構造改革,6
介護保険,介護保険,22
少子高齢,少子高齢,18
少子高齢,少子高齢,4
少子高齢,少子高齢,18
情報通信,情報通信,11
社会保険,社会保険,8
医療制度,医療制度,6
委員各位,委員各位,4
厚生年金,厚生年金,5
医療制度,医療制度,4
少子高齢,少子高齢,7
雇用対策,雇用対策,22
金融対策,金融対策,5
所得税,所得税,4
補正予算,補正予算,14
中小企業,中小企業,6
金融機関,金融機関,6
農業経営,農業経営,4
薬価制度,薬価制度,35
安定供給,安定供給,6
現行制度,現行制度,6
地方公共団体,地方公共団体,8
補正予算,補正予算,4
賃貸住宅,賃貸住宅,6
年金制度,年金制度,39
補正予算,補正予算,6
安定供給,安定供給,9
地方分権,地方分権,12
基礎年金,基礎年金,19
支給開始年齢,支給開始年齢,5
医療保険,医療保険,5
介護保険,介護保険,6
我が国経済,我が国経済,5
構造改革,構造改革,4
補正予算,補正予算,5
税制改正,税制改正,4
構造改革,構造改革,5
役割分担,役割分担,5
介護休業,介護休業,7
回復軌道,回復軌道,6
雇用創出,雇用創出,5
構造改革,構造改革,4
法人税,法人税,4
介護保険,介護保険,7
役割分担,役割分担,4
国民生活,国民生活,4
少子高齢,少子高齢,13
少子化対策,少子化対策,6
地方分権,地方分権,4
ミスマッチ,ミスマッチ,9
回復軌道,回復軌道,24
社会保障,社会保障,15
ＩＴ革命,ＩＴ革命,8
技術開発,技術開発,8
農業経営,農業経営,9
我が国経済,我が国経済,9
構造改革,構造改革,7
構造改革,構造改革,6
地方公共団体,地方公共団体,8
消費税,消費税,4
閣議決定,閣議決定,6
雇用対策,雇用対策,15
閣議決定,閣議決定,4
健康保険,健康保険,10
補正予算,補正予算,6
中小企業,中小企業,6
消費税,消費税,4
消費税,消費税,13
賃貸住宅,賃貸住宅,7
研究開発,研究開発,5
少子高齢,少子高齢,6
所得税,所得税,17
厚生年金,厚生年金,7
回復軌道,回復軌道,6
金融機関,金融機関,47
中央省庁,中央省庁,4
身体障害,身体障害,8
生活基盤,生活基盤,4
我が国経済,我が国経済,19
経済社会,経済社会,6
構造改革,構造改革,11
我が国経済,我が国経済,6
景気回復,景気回復,5
景気回復,景気回復,4
補正予算,補正予算,10
公共交通機関,公共交通機関,6
基礎年金,基礎年金,12
地方団体,地方団体,8
基礎年金,基礎年金,24
規制緩和,規制緩和,5
少子高齢,少子高齢,7
国民生活,国民生活,10
公債依存,公債依存,11
少子高齢,少子高齢,107
賃貸住宅,賃貸住宅,4
少子高齢,少子高齢,11
生活環境,生活環境,4
委員各位,委員各位,4
金融対策,金融対策,6
医療保険制度,医療保険制度,15
財政状況,財政状況,7
少子高齢,少子高齢,7
地方財政,地方財政,4
地方公共団体,地方公共団体,9
財政構造改革,財政構造改革,5
社会参加,社会参加,7
国民負担,国民負担,6
経済構造改革,経済構造改革,4
情報提供,情報提供,4
我が国経済,我が国経済,24
年金制度,年金制度,6
医療保険,医療保険,5
最終報告,最終報告,8
国際社会,国際社会,5
内閣総理大臣,内閣総理大臣,6
公共事業,公共事業,8
ＩＴ革命,ＩＴ革命,4
患者負担,患者負担,6
構造改革,構造改革,15
医療保険制度,医療保険制度,19
介護保険,介護保険,6
少子高齢,少子高齢,8
景気回復,景気回復,13
現役世代,現役世代,8
改正法案,改正法案,4
社会保障,社会保障,11
生活保護,生活保護,6
補正予算,補正予算,9
科学技術,科学技術,5
社会参加,社会参加,6
発展基盤,発展基盤,4
景気対策,景気対策,4
構造改革,構造改革,5
社会保障制度,社会保障制度,12
地方公共団体,地方公共団体,6
公的年金,公的年金,4
介護保険制度,介護保険制度,19
医療保険,医療保険,8
総理大臣,総理大臣,9
厚生年金,厚生年金,5
介護保険,介護保険,5
中小企業,中小企業,17
少子高齢,少子高齢,4
医療提供体制,医療提供体制,40
社会保障制度,社会保障制度,8
委員各位,委員各位,5
雇用対策,雇用対策,7
国庫負担,国庫負担,16
高齢社会,高齢社会,5
国民生活,国民生活,7
厚生労働省,厚生労働省,4
中小企業,中小企業,10
産業競争,産業競争,5
ベンチャー企業,ベンチャー企業,5
身体障害,身体障害,5
財政構造改革,財政構造改革,4
情報通信,情報通信,8
国際社会,国際社会,4
経済構造改革,経済構造改革,10
日本共産党,日本共産党,4
行政サービス,行政サービス,5
完全失業,完全失業,20
発展基盤,発展基盤,6
少子高齢,少子高齢,47
雇用対策,雇用対策,14
研究開発,研究開発,5
雇用対策,雇用対策,4
公共事業,公共事業,4
雇用失業情勢,雇用失業情勢,10
予算編成,予算編成,4
我が国経済,我が国経済,4
介護保険制度,介護保険制度,18
中小企業,中小企業,14
地方公共団体,地方公共団体,16
景気回復,景気回復,11
任用制度,任用制度,6
地方公共団体,地方公共団体,4
少子高齢,少子高齢,8
経済社会,経済社会,24
ＩＴ革命,ＩＴ革命,4
基礎年金,基礎年金,19
補正予算,補正予算,6
科学技術,科学技術,5
我が国経済,我が国経済,9
構造改革,構造改革,13
景気対策,景気対策,4
地方公共団体,地方公共団体,4
公営住宅,公営住宅,9
淡路大震災,淡路大震災,5
十分配慮,十分配慮,4
地方税,地方税,4
日本経済,日本経済,9
育児休業,育児休業,4
日本共産党,日本共産党,5
少子化対策,少子化対策,9
日本経済,日本経済,15
厚生年金,厚生年金,4
医療制度,医療制度,15
特殊法人,特殊法人,31
地方分権,地方分権,5
社会保障制度,社会保障制度,16
景気回復,景気回復,5
ＩＴ革命,ＩＴ革命,15
社会保障,社会保障,23
少子高齢,少子高齢,12
社会保障,社会保障,30
人材育成,人材育成,4
情報通信,情報通信,5
国民生活,国民生活,5
社会保障,社会保障,4
ミスマッチ,ミスマッチ,5
ベンチャー企業,ベンチャー企業,7
国際社会,国際社会,6
景気回復,景気回復,6
介護保険,介護保険,12
自己責任,自己責任,6
公共事業,公共事業,7
育児休業,育児休業,29
基礎年金,基礎年金,8
児童手当,児童手当,5
現役世代,現役世代,4
安定供給,安定供給,4
資金供給,資金供給,4
国庫負担,国庫負担,4
介護保険,介護保険,13
雇用対策,雇用対策,6
国家公務員,国家公務員,7
少子化対策,少子化対策,7
雇用対策,雇用対策,9
我が国経済,我が国経済,15
国庫負担,国庫負担,4
医療制度,医療制度,33
経済産業,経済産業,4
整理合理,整理合理,8
雇用対策,雇用対策,6
民間活力,民間活力,4
抜本改革,抜本改革,7
老人医療,老人医療,7
予防接種,予防接種,4
介護保険制度,介護保険制度,5
少子高齢,少子高齢,8
中央省庁,中央省庁,5
社会保障制度,社会保障制度,4
基礎年金,基礎年金,7
ＩＴ革命,ＩＴ革命,13
国民年金,国民年金,6
医療制度,医療制度,21
景気回復,景気回復,4
中小企業,中小企業,4
雇用対策,雇用対策,5
財政構造改革,財政構造改革,6
国民生活,国民生活,5
基礎年金,基礎年金,4
扶養控除,扶養控除,6
閣議決定,閣議決定,14
回復軌道,回復軌道,6
地方分権,地方分権,5
公共事業,公共事業,22
財政赤字,財政赤字,4
雇用情勢,雇用情勢,5
企業年金,企業年金,12
公共事業,公共事業,4
介護保険制度,介護保険制度,9
現役世代,現役世代,5
通常国会,通常国会,5
社会保障制度,社会保障制度,43
規制緩和,規制緩和,6
国民生活,国民生活,8
年金制度,年金制度,18
充実強化,充実強化,5
企業年金,企業年金,47
重要課題,重要課題,13
金融機関,金融機関,4
国民生活,国民生活,9
法人税,法人税,4
経済社会,経済社会,7
技術開発,技術開発,5
規制改革,規制改革,4
財政方式,財政方式,11
公共事業,公共事業,17
基礎年金,基礎年金,4
社会保障,社会保障,10
日本経済,日本経済,5
補正予算,補正予算,6
地方団体,地方団体,7
景気回復,景気回復,18
セーフティーネット,セーフティーネット,4
構造改革,構造改革,13
基礎年金,基礎年金,48
国民生活,国民生活,9
介護保険,介護保険,24
経済社会,経済社会,6
少子高齢,少子高齢,97
構造改革,構造改革,7
法改正,法改正,4
福祉目的税,福祉目的税,4
賃貸住宅,賃貸住宅,6
法人税,法人税,4
国土交通省,国土交通省,7
補正予算,補正予算,4
情報通信,情報通信,10
景気回復,景気回復,17
経済構造,経済構造,4
基礎年金,基礎年金,30
介護保険制度,介護保険制度,4
基礎年金,基礎年金,117
環境整備,環境整備,4
雇用機会,雇用機会,4
消費税,消費税,6
規制緩和,規制緩和,9
地方団体,地方団体,5
介護保険,介護保険,7
我が国経済,我が国経済,22
少子高齢,少子高齢,6
中小企業,中小企業,4
介護保険,介護保険,4
税制改正,税制改正,6
山間地域,山間地域,6
日本共産党,日本共産党,7
公的年金,公的年金,19
現役世代,現役世代,4
発展基盤,発展基盤,6
国際社会,国際社会,8
賃貸住宅,賃貸住宅,4
地方公共団体,地方公共団体,8
閣議決定,閣議決定,4
内閣総理大臣,内閣総理大臣,4
公営住宅,公営住宅,24
抜本改革,抜本改革,5
老人医療,老人医療,4
公共事業,公共事業,9
給付水準,給付水準,5
農業経営,農業経営,4
年金制度,年金制度,6
公共事業,公共事業,8
介護認定,介護認定,5
少子高齢,少子高齢,22
構造改革,構造改革,4
労働移動,労働移動,6
中小企業,中小企業,4
地方公共団体,地方公共団体,5
高齢社会,高齢社会,4
社会保障制度,社会保障制度,28
構造改革,構造改革,7
雇用失業情勢,雇用失業情勢,5
健康保険,健康保険,7
日本経済,日本経済,35
社会参加,社会参加,4
公共交通機関,公共交通機関,4
公共投資,公共投資,4
高齢社会,高齢社会,9
景気対策,景気対策,5
少子高齢,少子高齢,7
補正予算,補正予算,28
社会保障,社会保障,7
重要課題,重要課題,5
抜本改革,抜本改革,9
賃貸住宅,賃貸住宅,16
構造改革,構造改革,8
食料自給,食料自給,9
民間活力,民間活力,4
身体障害,身体障害,6
公共事業,公共事業,7
高齢社会,高齢社会,6
地方団体,地方団体,4
公共事業,公共事業,14
基礎年金,基礎年金,5
社会保障制度,社会保障制度,12
労働市場,労働市場,6
財政基盤,財政基盤,4
我が国経済,我が国経済,10
給付水準,給付水準,5
日本経済,日本経済,4
雇用創出,雇用創出,10
確定拠出,確定拠出,4
日本経済,日本経済,13
緊急経済対策,緊急経済対策,11
我が国経済,我が国経済,5
景気回復,景気回復,10
制度改正,制度改正,4
食料自給,食料自給,7
行政改革,行政改革,7
ベンチャー企業,ベンチャー企業,5
構造改革,構造改革,6
後期高齢,後期高齢,5
社会保障制度,社会保障制度,4
厚生年金,厚生年金,7
日本共産党,日本共産党,12
少子高齢,少子高齢,9
日本経済,日本経済,5
社会保障制度,社会保障制度,4
構造改革,構造改革,14
基本理念,基本理念,5
賃貸住宅,賃貸住宅,21
抜本改革,抜本改革,33
経済運営,経済運営,4
少子高齢社会,少子高齢社会,12
